doc_id,rec_id_p1,rec_id_p2,extraction_type_p1,extraction_type_p2,extraction_type_agree,actor_type_p1,actor_type_p2,actor_type_agree,instrument_type_p1,instrument_type_p2,instrument_type_agree,geographic_scope_p1,geographic_scope_p2,geographic_scope_agree,strength_p1,strength_p2,strength_agree,policy_domain_p1,policy_domain_p2,policy_domain_agree,target_raw_p1,timeframe_p1,confidence_p1,confidence_p2,confidence_delta
pegasus,pegasus_rec_019,pegasus_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_020,pegasus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_021,pegasus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_022,pegasus_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_023,pegasus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_024,pegasus_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_024,pegasus_snip_002,recommendation,actor_responsibility,False,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_025,pegasus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_026,pegasus_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_027,pegasus_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
pegasus,pegasus_rec_028,pegasus_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_001,phusicos_1_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,EU policies,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_001,phusicos_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,EU policies,,0.9,0.8,-0.09999999999999998
phusicos_1,phusicos_1_rec_002,phusicos_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,public and private finance,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_003,phusicos_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,research and knowledge base,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_003,phusicos_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,research and knowledge base,,0.9,0.8,-0.09999999999999998
phusicos_1,phusicos_1_rec_004,phusicos_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,workforce and capacities,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_005,phusicos_1_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_005,phusicos_1_snip_002,recommendation,implementation_step,False,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
phusicos_1,phusicos_1_rec_005,phusicos_1_snip_003,recommendation,implementation_step,False,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
phusicos_1,phusicos_1_rec_005,phusicos_1_snip_004,recommendation,implementation_step,False,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
phusicos_1,phusicos_1_rec_006,phusicos_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_006,phusicos_1_snip_002,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_006,phusicos_1_snip_003,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_007,phusicos_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_008,phusicos_1_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_008,phusicos_1_snip_002,recommendation,recommendation,True,,private_sector,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_008,phusicos_1_snip_003,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_009,phusicos_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_009,phusicos_1_snip_002,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_009,phusicos_1_snip_003,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_009,phusicos_1_snip_004,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_010,phusicos_1_snip_001,policy_option,recommendation,False,,government,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_010,phusicos_1_snip_002,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_010,phusicos_1_snip_003,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.85,0.9,0.050000000000000044
phusicos_1,phusicos_1_rec_011,phusicos_1_snip_001,expected_outcome,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
phusicos_1,phusicos_1_rec_012,phusicos_1_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_013,phusicos_1_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_015,phusicos_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_016,phusicos_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_017,phusicos_1_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,EU Member States,,0.9,0.9,0.0
phusicos_1,phusicos_1_rec_017,phusicos_1_snip_002,recommendation,actor_responsibility,False,,government,False,,,False,,,False,,,False,,,False,EU Member States,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_002,phusicos_2_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_003,phusicos_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_004,phusicos_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_005,phusicos_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_006,phusicos_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_006,phusicos_2_snip_002,recommendation,actor_responsibility,False,,private_sector,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
phusicos_2,phusicos_2_rec_007,phusicos_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_007,phusicos_2_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
phusicos_2,phusicos_2_rec_008,phusicos_2_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_009,phusicos_2_snip_001,policy_option,policy_option,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_010,phusicos_2_snip_001,policy_option,recommendation,False,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_011,phusicos_2_snip_001,policy_option,recommendation,False,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
phusicos_2,phusicos_2_rec_013,phusicos_2_snip_001,policy_option,policy_option,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
phusicos_2,phusicos_2_rec_013,phusicos_2_snip_002,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.8,0.0
ponderful_1,ponderful_1_rec_001,ponderful_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_002,ponderful_1_snip_001,recommendation,recommendation,True,unspecified,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_003,ponderful_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_004,ponderful_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_005,ponderful_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_006,ponderful_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_007,ponderful_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_008,ponderful_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_1,ponderful_1_rec_009,ponderful_1_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_001,ponderful_2_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_001,ponderful_2_snip_002,recommendation,implementation_step,False,unspecified,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
ponderful_2,ponderful_2_rec_002,ponderful_2_snip_001,recommendation,actor_responsibility,False,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_003,ponderful_2_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_004,ponderful_2_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_004,ponderful_2_snip_002,recommendation,actor_responsibility,False,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_005,ponderful_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_006,ponderful_2_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_007,ponderful_2_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_008,ponderful_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_009,ponderful_2_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_009,ponderful_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
ponderful_2,ponderful_2_rec_010,ponderful_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_010,ponderful_2_snip_002,recommendation,actor_responsibility,False,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_011,ponderful_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
ponderful_2,ponderful_2_rec_011,ponderful_2_snip_002,recommendation,actor_responsibility,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
provide,provide_rec_001,provide_snip_001,recommendation,recommendation,True,private_sector,unspecified,False,,,False,,,False,,,False,,,False,private forest owners,,0.9,0.9,0.0
provide,provide_rec_001,provide_snip_002,recommendation,implementation_step,False,private_sector,,False,,,False,,,False,,,False,,,False,private forest owners,,0.9,0.8,-0.09999999999999998
provide,provide_rec_002,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_003,provide_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_005,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_006,provide_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_007,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_008,provide_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_009,provide_snip_001,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_012,provide_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_013,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_013,provide_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
provide,provide_rec_015,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_016,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_017,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_018,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
provide,provide_rec_019,provide_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_1,resalliance_1_rec_001,resalliance_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,ecosystem health and human well-being in the long term,,0.9,0.9,0.0
resalliance_1,resalliance_1_rec_002,resalliance_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,sustainable management,,0.9,0.9,0.0
resalliance_1,resalliance_1_rec_003,resalliance_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,future generations,,0.9,0.9,0.0
resalliance_1,resalliance_1_rec_004,resalliance_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,adaptive capacity and foster resilience,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_002,resalliance_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_003,resalliance_2_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_004,resalliance_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_005,resalliance_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_006,resalliance_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resalliance_2,resalliance_2_rec_007,resalliance_2_snip_001,expected_outcome,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resalliance_2,resalliance_2_rec_008,resalliance_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_009,resalliance_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_010,resalliance_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resalliance_2,resalliance_2_rec_011,resalliance_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_1,resonate_1_rec_001,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,forest managers and the wood processing industry,,0.9,0.9,0.0
resonate_1,resonate_1_rec_001,resonate_1_snip_002,recommendation,actor_responsibility,False,,,False,,,False,,,False,,,False,,,False,forest managers and the wood processing industry,,0.9,0.9,0.0
resonate_1,resonate_1_rec_002,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,wood processing industry,,0.9,0.9,0.0
resonate_1,resonate_1_rec_003,resonate_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,forest management,,0.9,0.9,0.0
resonate_1,resonate_1_rec_004,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_1,resonate_1_rec_004,resonate_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
resonate_1,resonate_1_rec_005,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_1,resonate_1_rec_006,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_1,resonate_1_rec_007,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_1,resonate_1_rec_007,resonate_1_snip_002,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
resonate_1,resonate_1_rec_007,resonate_1_snip_003,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
resonate_1,resonate_1_rec_008,resonate_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,wood processing industries,,0.9,0.9,0.0
resonate_1,resonate_1_rec_008,resonate_1_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,wood processing industries,,0.9,0.9,0.0
resonate_1,resonate_1_rec_009,resonate_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_001,resonate_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_002,resonate_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_003,resonate_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_004,resonate_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_005,resonate_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_006,resonate_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_2,resonate_2_rec_007,resonate_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_008,resonate_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_009,resonate_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_010,resonate_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_010,resonate_2_snip_002,implementation_step,implementation_step,True,,,False,,,False,,,False,,,False,,,False,,,0.8,0.8,0.0
resonate_2,resonate_2_rec_011,resonate_2_snip_001,implementation_step,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_013,resonate_2_snip_001,expected_outcome,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_014,resonate_2_snip_001,expected_outcome,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
resonate_2,resonate_2_rec_014,resonate_2_snip_002,expected_outcome,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.8,0.8,0.0
resonate_3,resonate_3_rec_001,resonate_3_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_002,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_003,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_004,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_005,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_006,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_007,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_008,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_009,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_010,resonate_3_snip_001,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_011,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,"forest owners, managers, processing industries and end users of products/services",,0.9,0.9,0.0
resonate_3,resonate_3_rec_012,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_013,resonate_3_snip_001,recommendation,recommendation,True,,private_sector,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_014,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_015,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,the sector,,0.9,0.9,0.0
resonate_3,resonate_3_rec_016,resonate_3_snip_001,recommendation,trade_off,False,,,False,,,False,,,False,,,False,,,False,strategies in the wood industry,,0.9,0.9,0.0
resonate_3,resonate_3_rec_017,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_018,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_018,resonate_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
resonate_3,resonate_3_rec_019,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_020,resonate_3_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,the new FoRISK facility,,0.9,0.9,0.0
resonate_3,resonate_3_rec_020,resonate_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,the new FoRISK facility,,0.9,0.8,-0.09999999999999998
resonate_3,resonate_3_rec_021,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_021,resonate_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
resonate_3,resonate_3_rec_022,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_023,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_024,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_025,resonate_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_026,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_3,resonate_3_rec_028,resonate_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_4,resonate_4_rec_001,resonate_4_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_4,resonate_4_rec_002,resonate_4_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
resonate_4,resonate_4_rec_002,resonate_4_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
